name,state_code,latitude,longitude
Superior,WI,46.72077,-92.10408
Sussex,WI,43.1339,-88.22204
Tainter Lake,WI,44.98913,-91.84767
Taylor County,WI,45.21153,-90.50125
Theresa,WI,43.51722,-88.45121
Thiensville,WI,43.23751,-87.9787
Thorp,WI,44.96108,-90.79986
Tichigan,WI,42.8289,-88.19759
Tomah,WI,43.97858,-90.50402
Tomahawk,WI,45.47108,-89.72986
Trempealeau,WI,44.00552,-91.44209
Trempealeau County,WI,44.30395,-91.35846
Turtle Lake,WI,45.3944,-92.14241
Twin Lakes,WI,42.53113,-88.24815
Two Rivers,WI,44.15388,-87.56925
Union Grove,WI,42.68807,-88.05147
Vernon County,WI,43.59386,-90.83438
Verona,WI,42.99083,-89.53318
Vilas County,WI,46.05289,-89.51477
Viroqua,WI,43.55692,-90.88874
Wales,WI,43.00445,-88.37676
Walworth,WI,42.53113,-88.59955
Walworth County,WI,42.66848,-88.54192
Washburn,WI,46.67327,-90.89491
Washburn County,WI,45.89918,-91.79123
Washington County,WI,43.36847,-88.23078
Waterford,WI,42.76307,-88.21426
Waterloo,WI,43.18388,-88.98844
Watertown,WI,43.19472,-88.72899
Waukesha,WI,43.01168,-88.23148
Waukesha County,WI,43.01819,-88.30453
Waunakee,WI,43.19194,-89.45567
Waupaca,WI,44.35803,-89.08595
Waupaca County,WI,44.47043,-88.96482
Waupun,WI,43.63332,-88.72955
Wausau,WI,44.95914,-89.63012
Waushara County,WI,44.11312,-89.24288
Wautoma,WI,44.0747,-89.2879
Wauwatosa,WI,43.04946,-88.00759
West Allis,WI,43.01668,-88.00703
West Baraboo,WI,43.47443,-89.7704
West Bend,WI,43.42528,-88.18343
West Milwaukee,WI,43.01251,-87.97259
West Salem,WI,43.89913,-91.08125
Westby,WI,43.65692,-90.8543
Westfield,WI,43.88359,-89.49346
Weston,WI,44.8908,-89.54762
Weyauwega,WI,44.32137,-88.93372
Whitefish Bay,WI,43.11334,-87.90009
Whitehall,WI,44.36746,-91.31655
Whitewater,WI,42.83362,-88.73233
Whiting,WI,44.49358,-89.55873
Williams Bay,WI,42.57807,-88.54093
Wind Lake,WI,42.82946,-88.1587
Wind Point,WI,42.78446,-87.76619
Windsor,WI,43.21833,-89.34151
Winnebago County,WI,44.06888,-88.64466
Winneconne,WI,44.11082,-88.71261
Wisconsin Dells,WI,43.62748,-89.77096
Wisconsin Rapids,WI,44.38358,-89.81735
Wittenberg,WI,44.8272,-89.16956
Wood County,WI,44.45532,-90.04158
Woodville,WI,44.95302,-92.2913
Wrightstown,WI,44.32582,-88.16288
